id,name,latitude,longitude,neighborhood,room_type,price,availability_365,number_of_reviews,reviews_per_month,review_scores_rating
1425431015426582067,Private room in quiet garden apt,41.99117320976055,-87.68822712,West Ridge,Private room,74.0,321,9,2.76,5.0
1425465807744840389,Spectacular 4BR Gold Coast Villa Parking/Sleeps 10,41.90328624760039,-87.63115514,Near North Side,Entire home/apt,489.0,313,4,4.0,4.25
1425473684539571997,No frills 2nd floor bedroom,41.9476,-87.68258,North Center,Private room,43.0,360,0,,
1425528262981663803,"Spacious 3-Bed West Loop Townhouse, 1 Car Garage",41.876892,-87.650391,Near West Side,Entire home/apt,463.0,323,3,3.0,5.0
1426234779670315001,River North 1BR~Rooftop Pool,41.889804093976856,-87.633894,Near North Side,Entire home/apt,131.0,351,0,,
1426396476156681886,Mid-Century Modern | Walk to Wrigley,41.94225,-87.65724,Lake View,Entire home/apt,285.0,351,10,2.63,4.9
1426433028169678655,Near Chinatown & Downtown 5G Wi-Fi + Queen Bed,41.84145385746556,-87.65488026,Bridgeport,Private room,55.0,358,0,,
1426753836392719497,Comfy Chinatown 2BR Apt. Mins to DWTN/McCormick,41.85692083379749,-87.63224311,Armour Square,Entire home/apt,228.0,358,3,1.02,5.0
1426823923284011617,5 min walk to McGuane Park and Public transport,41.84016,-87.65461,Bridgeport,Private room,55.0,184,1,1.0,5.0
1426825607829694016,Keypad lock BR 1guest Bridgeport,41.84175,-87.65329,Bridgeport,Private room,55.0,350,1,1.0,5.0
1426828616334899572,Queen bedroom with keypad lock,41.84131611275099,-87.65301314,Bridgeport,Private room,55.0,293,0,,
1426892872985040458,Cozy 1BR w/ Laundry | Walk to Hotspots & Dining,41.99820529577369,-87.69311174,West Ridge,Entire home/apt,113.0,365,2,0.53,4.0
1427007971081965989,The Drapes of Wrath,41.96467,-87.67785,Lincoln Square,Entire home/apt,95.0,324,19,4.91,4.79
1427046970874840207,Cozy 2 Bed Home by West Loop with Parking & Laundr,41.8797474,-87.6692567,Near West Side,Entire home/apt,139.0,345,12,3.19,4.83
1427204928058482184,15mins DT | Wicker Park Gem | Sleeps 7 | FreePark,41.90281,-87.69433,West Town,Entire home/apt,159.0,347,18,4.66,4.67
1427607097314399425,The Riverside Retreat,41.89173713013228,-87.62274642,Near North Side,Entire home/apt,181.0,210,0,,
1427623001236430527,Beverly Studio (Guesthouse),41.72821,-87.67063,Beverly,Entire home/apt,75.0,118,0,,
1427637016160678657,"Updated, Prime Location, Parking Avail. - LP",41.9286008,-87.6481584,Lincoln Park,Entire home/apt,171.0,149,13,3.36,4.38
1427686645354520273,Sunny Room with Private Bathroom+ Garage Parking,41.7646,-87.58893,South Shore,Private room,100.0,173,0,,
1427821535857005929,Prime Avondale Area! 2bd/1ba Apt,41.93676,-87.71975,Avondale,Entire home/apt,87.0,343,4,1.15,4.75
1428211845084999804,Chicago - Urban Oasis with amazing outdoor space.,41.94346,-87.75923,Portage Park,Entire home/apt,104.0,356,5,3.49,4.2
1428220534938215250,Garden Retreat in Historic Bronzeville,41.82934,-87.61777,Douglas,Entire home/apt,125.0,316,21,7.33,5.0
1428243289027722855,The BuckLogan Nest | Sleeps 6 | Walk to Blue Line,41.91971392493945,-87.6863484,Logan Square,Entire home/apt,127.0,338,16,4.53,4.94
1428300571347897958,Modern 2BR Unit Skyline View Near McCormick Place,41.85542440441519,-87.62526634,Near South Side,Entire home/apt,178.0,332,11,5.16,4.73
1428383550411855620,3 Bed 2.5 Bath Chicago Retreat w Balcony & Parking,41.8542059,-87.6762393,Lower West Side,Entire home/apt,163.0,339,5,1.55,4.8
1428659849083176359,Modern 2 bed- Lincoln Park -Parking + Private Deck,41.9286,-87.64816,Lincoln Park,Entire home/apt,222.0,178,3,1.3,5.0
1428745661165717714,Comfy 2BR | Skyline Views Near McCormick & Museums,41.855869397249634,-87.62546844,Near South Side,Entire home/apt,198.0,347,5,1.4,4.8
1428758761968526320,Spacious Family-Friendly 2BR near McCormick & Zoo,41.85435433170334,-87.62545904,Near South Side,Entire home/apt,199.0,342,9,2.57,4.89
1428886288468187456,Stunning 3BR Cozy Suite Near Lakefront & McCormick,41.8538,-87.62404,Near South Side,Entire home/apt,254.0,347,2,0.78,3.5
1428921670469988914,McCormick 3B/2Ba w optional parking/Up to 8 guests,41.8558,-87.62492,Near South Side,Entire home/apt,281.0,356,5,1.44,4.8
1428944894946624037,Spacious 3BR Group Friendly Stay Near McCormick,41.8554,-87.62372,Near South Side,Entire home/apt,300.0,349,7,3.28,4.71
1428976973599454971,Modern Cozy 2BR South Loop Retreat Near McCormick,41.8535,-87.62397,Near South Side,Entire home/apt,171.0,344,4,1.09,4.25
1428997406758106602,Modern & Spacious Condo Minutes from the Loop,41.8927384,-87.6571845,West Town,Entire home/apt,242.0,276,27,6.98,5.0
1429248288144721863,Cozy Apartment southside Chicago #3,41.75373,-87.64692,Auburn Gresham,Entire home/apt,99.0,347,0,,
1429441828602216871,McCormick 2BR King Suite w/ Parking & Gym Sleeps 6,41.85430267797794,-87.62377996,Near South Side,Entire home/apt,179.0,332,6,3.0,4.67
1429534772303635093,Pilsen Family-Friendly 3BR Retreat | Free Parking,41.86355,-87.69592,North Lawndale,Entire home/apt,202.0,365,7,2.1,4.86
1429671505801148301,Spacious 3BR Cozy Unit w/ Ping-Pong Near McCormick,41.85541,-87.62517,Near South Side,Entire home/apt,257.0,358,3,1.07,4.67
1429683444432323073,South Loop 2BR Retreat | McCormick & Soldier Field,41.85294050514609,-87.62434288,Near South Side,Entire home/apt,182.0,323,11,3.24,4.91
1429690802986666092,Cozy 3BR Modern 420 Friendly Unit Near McCormick,41.85605,-87.62779,Near South Side,Entire home/apt,233.0,348,2,0.68,4.5
1429696086509175300,Modern 2BR Oasis Near Soldier Field & Grant Park,41.8534861936032,-87.62577712,Near South Side,Entire home/apt,168.0,347,5,1.88,4.8
1429701890436680274,Modern 2BR Stay w/Patio & Parking Near McCormick,41.85478,-87.62563,Near South Side,Entire home/apt,206.0,361,3,0.95,5.0
1429707208912792405,"Modern 2BR Unit Gym, Parking, Patio Near McCormick",41.85312906947279,-87.62402527,Near South Side,Entire home/apt,177.0,334,8,2.14,4.75
1429710377910262475,"South Loop 2BR Oasis w/ Patio, Gym Near Navy Pier",41.85344057313054,-87.62571652,Near South Side,Entire home/apt,173.0,352,4,1.74,5.0
1429716064717365106,McCormick 420-Friendly3BR Suite Near Soldier Field,41.85594868467157,-87.62765312,Near South Side,Entire home/apt,190.0,351,5,1.79,4.6
1429725213492365137,McCormick 4BR Huge Unit w/ Opt Parking/ Sleeps 10,41.85456,-87.62508,Near South Side,Entire home/apt,363.0,341,3,0.88,5.0
1429743506710769983,Spacious 3BR 420-Friendly | McCormick & UIC Campus,41.85402289,-87.62610192,Near South Side,Entire home/apt,229.0,358,6,2.14,4.5
1429776196003133802,"420-Friendly 3BR Oasis Near UIC, McCormick Place",41.85629300714035,-87.6261993,Near South Side,Entire home/apt,210.0,346,7,2.59,4.71
1429792947015178317,Stylish 420-3BR Getaway Near McCormick&Grant Park,41.85574934898881,-87.6259202,Near South Side,Entire home/apt,222.0,337,13,3.79,4.92
1429800271314639738,Guest Suite w/Private Entrance Beverly Basement,41.70937,-87.66386,Beverly,Entire home/apt,80.0,43,6,1.96,5.0
1430052286365462697,Stylish 2BR Retreat | Near McCormick & Lakefront,41.853682689717886,-87.62587951,Near South Side,Entire home/apt,172.0,344,9,2.65,4.56
1430203309972829503,"Stylish Cozy 2BR w/Patio Near McCormick, Lakefront",41.85458,-87.62552,Near South Side,Entire home/apt,165.0,343,7,2.41,5.0
1430527719033394174,Cozy Apt+Steps to Train+10 mins to Downtown,41.85294,-87.69634,South Lawndale,Entire home/apt,158.0,68,24,7.58,4.92
1430530695214056186,Pilsen Loft,41.85763,-87.67053,Lower West Side,Entire home/apt,109.0,233,16,6.08,4.75
1430643505391743742,Walk to Metra: Long-Term Getaway in Chicago!,41.75556,-87.60313,Greater Grand Crossing,Entire home/apt,128.0,363,0,,
1430783414399077094,Modern+Cozy Chicago stay w/garage parking | 20m DT,41.9217459,-87.7239668,Logan Square,Entire home/apt,107.0,94,13,3.58,4.69
1431270603359523263,Chic co-living apartment near UChicago campus,41.80133,-87.5982,Hyde Park,Private room,64.0,353,1,0.61,5.0
1431274085896746774,Chic co-living apartment near UChicago campus,41.80186,-87.5967,Hyde Park,Private room,60.0,284,2,2.0,4.5
1431816559336540229,"1 Garage Parking, Pool Table, Up To 1Gb Wifi Speed",41.8948584,-87.6522234,West Town,Entire home/apt,197.0,348,9,3.7,5.0
1431853223299924734,Large queen bed self check in w2 near downtown,41.840577831916335,-87.63124974,Armour Square,Private room,29.0,283,1,0.42,5.0
1431978516947519299,Lower Level Luxury,41.95462,-87.78271,Portage Park,Entire home/apt,116.0,354,0,,
1432299466401658177,Cozy Coach House Apartment-Near Downtown Chicago,41.81401214381405,-87.60086192,Kenwood,Entire home/apt,109.0,252,0,,
1432689243491483297,Lux Fabulous 2bed/2bath with parking,42.01242610238105,-87.69024561,West Ridge,Entire home/apt,115.0,146,13,3.61,5.0
1432804305493586476,The Wrigley Hideout - Sleeps 1-2,41.95852416238297,-87.65637525,Uptown,Entire home/apt,99.0,355,8,2.24,4.63
1433510363260068070,Sunny Penthouse - Oakwood Beach,41.818205238330506,-87.60961249,Grand Boulevard,Entire home/apt,154.0,303,23,6.27,4.96
1433530740056628834,"Nice 1BR Spot, Unwind & Relax",41.96673,-87.68514,Lincoln Square,Entire home/apt,90.0,173,22,6.73,4.73
1433549627353680456,"Billiards, Patio, Parking",41.9096394,-87.6788777,West Town,Entire home/apt,290.0,339,8,3.24,4.63
1433559258830968447,Homey 1BR Space Apartment,41.96557,-87.68633,Lincoln Square,Entire home/apt,90.0,145,6,3.46,4.83
1433693256391410369,Spacious Retreat - 10 min to Downtown,41.808890257857854,-87.64358651,New City,Entire home/apt,201.0,352,1,1.0,5.0
1434339863931967279,"View, Pond & Walking Area, Short Street",41.92839,-87.64016,Lincoln Park,Entire home/apt,179.0,237,6,3.16,5.0
1434722825431721050,"Landing | Incredible 1BD, Gym, Rooftop Lounge",41.966009616579726,-87.65844754,Uptown,Entire home/apt,104.0,316,0,,
1434761179182102632,"Landing | Spectacular 2BD, Rooftop Lounge, Gym",41.92523072124375,-87.7028507,Logan Square,Entire home/apt,146.0,0,0,,
1434885260287803973,North Chicago Spacious Home,41.9875659,-87.6583702,Edgewater,Entire home/apt,105.0,357,5,1.63,4.0
1434905442664427268,"King Bed+United Center, Dogs Welcome+Walk to Train",41.88694166657126,-87.70952191,East Garfield Park,Entire home/apt,126.0,354,9,2.62,5.0
1435139034064570419,The Prestige: Designer 3BR/2BA in Prime Location,41.8957203,-87.674345,West Town,Entire home/apt,321.0,326,18,5.14,5.0
1435396881250087034,Private room 2 min walk to CTA,41.84741560212735,-87.64668569,Bridgeport,Private room,35.0,354,3,2.25,4.67
1435509513258183299,Flexhome Medical District 1BR - Pool + Gym (CHI30),41.870174,-87.6655892,Near West Side,Entire home/apt,145.0,73,0,,
1435628562186335574,Modern 4-Bedroom Home – Newly Built - Sleeps 10!,41.90162,-87.73108,Humboldt Park,Entire home/apt,312.0,335,8,3.64,4.88
1435878637251733634,Northside 2 BR Apartment with Permit Parking,41.96344,-87.71532,Albany Park,Entire home/apt,160.0,84,6,2.12,4.67
1435981065771608601,*NEW* Cozy West Loop Duplex near GreenLine,41.88295,-87.69631,East Garfield Park,Entire home/apt,167.0,229,0,,
1436215535006617229,Sunny chic Avondale 4 bed 3 bath,41.941092,-87.7218725,Avondale,Entire home/apt,190.0,180,14,3.89,4.64
1436355949908218174,A7- 6min Walk to Pink Line,41.85217,-87.6818,Lower West Side,Private room,47.0,127,11,3.75,5.0
1436363365811739554,A10- 6 min walk to Pink Line,41.85286,-87.68063,Lower West Side,Private room,39.0,146,6,1.94,4.33
1436366471500155494,"Beautiful Home | Great for Groups, Parking & Food",41.9577176,-87.7329567,Irving Park,Entire home/apt,296.0,323,15,6.34,5.0
1436379685020803102,A6- 6 min Walk to Pink Line,41.85387,-87.68255,Lower West Side,Private room,57.0,134,14,4.88,4.86
1436380006898100117,2 beds 2 rooms attached 5m CTA,41.84607664768045,-87.64504142,Bridgeport,Private room,38.0,341,9,2.87,4.44
1436388442106223060,1 guest room near train station,41.835321812679766,-87.66676192,Mckinley Park,Private room,42.0,188,0,,
1436390764910307884,A8- 6 min Walk to Pink Line,41.85422,-87.68277,Lower West Side,Private room,36.0,143,7,2.28,5.0
1436412632238863789,The Oakley - Cozy Retreat in Prime Location,41.9646485,-87.6862161,Lincoln Square,Entire home/apt,198.0,123,7,4.04,5.0
1436480601833879912,Clean & Equipped 2BR Apartment,41.95113,-87.65618,Lake View,Entire home/apt,122.0,154,11,4.4,4.64
1436544511639908182,English cottage in Sauganash,41.99003,-87.74535,Forest Glen,Entire home/apt,235.0,363,0,,
1436617588993821439,Long-Term Stays Welcome - Families/Travelers,41.8948584,-87.6522234,West Town,Entire home/apt,420.0,365,0,,
1436912602886744755,2BR City Loft Sweeping Glass Views,41.9242271,-87.6982277,Logan Square,Entire home/apt,199.0,148,5,1.56,4.4
1436912648193221303,New & Modern 1BR: Lux City Escape,41.9242271,-87.6982277,Logan Square,Entire home/apt,165.0,168,3,0.94,4.33
1436990496646182474,Central West Loop Oasis,41.88591,-87.65494,Near West Side,Entire home/apt,102.0,64,0,,
1437132145859538460,Smart Simple and Spacious 4BR Apt State 203,41.84829,-87.62573,Near South Side,Entire home/apt,194.0,153,7,2.0,4.71
1437590147174268449,River North | Private Deck With In&Out Parking,41.89217,-87.63337,Near North Side,Entire home/apt,432.0,316,20,6.0,4.95
1437817519119084621,Great Layout – Spacious 2BR Apt,42.0152,-87.66383,Rogers Park,Entire home/apt,88.0,140,8,3.2,4.88
1437857080280801176,Cozy & Furnished 2BR Unit,41.96703,-87.68499,Lincoln Square,Entire home/apt,99.0,148,5,1.63,4.4
1438059022646498383,"Bright, airy and spacious in Andersonville",41.9751345,-87.6655228,Uptown,Entire home/apt,220.0,291,12,3.56,5.0
1438188860193373486,Room for 1 guest Near Sox Field,41.83104,-87.64608,Bridgeport,Private room,34.0,266,1,1.0,3.0
1438327252981009007,Sanctuary in the Heart of Chicago,41.88275,-87.64093,Near West Side,Entire home/apt,150.0,178,1,0.67,5.0
1438480671475412083,Bdrm with Pvt Bath UOfC Campus,41.8019251,-87.5945738,Hyde Park,Private room,80.0,178,0,,
1438506632527739892,4 Bedroom Condo in Ukrainian Village with Balcony,41.8960858,-87.6788781,West Town,Entire home/apt,237.0,341,4,1.4,5.0
1438613282445791186,chic polka dot rooms (room 10),41.7573,-87.63963,Englewood,Private room,31.0,265,0,,
1438620685226028183,"Inspired Sanctuary, perfect Andersonville location",41.97956,-87.6655,Edgewater,Entire home/apt,343.0,23,7,2.21,4.86
1438682536372581620,Classic Elegance on South Shore Drive 2Beds/2Baths,41.77138,-87.56776,South Shore,Entire home/apt,254.0,270,2,1.25,3.5
1439183834169491156,Lincoln Park Art Deco Apartment,41.92674,-87.64255,Lincoln Park,Entire home/apt,107.0,327,0,,
1439228410419293732,2BR • Sleeps7 • Coffee Station • Backyard w/ Grill,41.92872,-87.76121,Belmont Cragin,Entire home/apt,119.0,357,2,0.65,5.0
1439241234393635663,2BR w/ Workspace - Coffee Bar - Near Transit,41.92721,-87.76288,Belmont Cragin,Entire home/apt,109.0,350,5,1.79,4.4
1439299617681275819,Modern Peaceful Getaway,41.98522,-87.66665,Edgewater,Entire home/apt,139.0,67,4,1.36,5.0
1439710371687346896,Logandale Hideaway,41.93712,-87.72266,Avondale,Entire home/apt,186.0,43,9,2.87,5.0
1439788308846930696,NEW 3 BED! 7 min from downtown & Willys tower!,41.87833968827251,-87.70042193,East Garfield Park,Entire home/apt,150.0,176,4,1.29,4.0
1439950619427848999,Sleek Avondale Condo | Spa Bath + Garage + Sass,41.93423,-87.71909,Avondale,Entire home/apt,204.0,247,5,2.31,5.0
1440004128131487128,A9- 6 min walking to Pink Line,41.85385,-87.68076,Lower West Side,Private room,51.0,153,9,3.07,4.67
1440554107777539628,Stylish 1bdr by red line & lake,41.98954,-87.65816,Edgewater,Entire home/apt,114.0,58,16,4.75,4.69
1440681585712869280,Logan Square Retreat,41.9193819,-87.7123101,Logan Square,Entire home/apt,351.0,189,4,1.52,4.25
1440724649700882109,The Cozy Suite,41.993298768958624,-87.67595105,West Ridge,Entire home/apt,140.0,345,14,5.6,4.86
1440846677673841805,Theater • Game Room • Gym • Firepit • 4BR Home,41.932116117221554,-87.78280922,Belmont Cragin,Entire home/apt,263.0,336,4,1.4,4.75
1441377109837464533,Chic & Cozy Boho Vibe in Heart of Logan Square,41.9207159,-87.6961203,Logan Square,Entire home/apt,109.0,271,23,6.83,4.96
1441481632693900669,Hyde Park A+ Location Brand New w Private Bathroom,41.8015129,-87.5938334,Hyde Park,Private room,120.0,324,1,0.57,5.0
1441674323296638725,"Spacious 5-bedroom, 2.5 baths home in East Pilsen",41.8549758,-87.6573569,Lower West Side,Entire home/apt,413.0,173,4,1.26,5.0
1442324843684515327,"5 BR Retreat- Gameroom, 2 car garage, 4 workspaces",41.9869807,-87.7837311,Norwood Park,Entire home/apt,240.0,275,0,,
1442329722271007266,FREE(1) parking 3beds Condo in Chicago Chinatown!,41.8569446,-87.6322075,Armour Square,Entire home/apt,205.0,314,11,3.75,5.0
1442366816124239373,Cozy Vibes: 16 Min from Downtown loop,41.7680598,-87.6150318,Greater Grand Crossing,Entire home/apt,141.0,44,6,2.69,4.67
1442379269172941422,Chicago Getaway - Upper Deck,41.9675044,-87.7437495,Irving Park,Entire home/apt,103.0,6,10,3.23,5.0
1442409965810974535,Unique Chinatown 2BR Apt DWTN/McCormick,41.85313,-87.63438,Armour Square,Entire home/apt,177.0,350,1,1.0,5.0
1442764451463251041,"Zen ~ NBY Lake Michigan, Golf, Nature Trails, & DT",41.76133129999999,-87.5709989,South Shore,Entire home/apt,148.0,52,13,4.11,4.77
1442794315598412561,Luxe SFH in Andersonville w/Outdoor Space/Parking,41.98454,-87.67116,Edgewater,Entire home/apt,377.0,361,3,1.13,5.0
1442819197612864726,Room h10,41.74032,-87.5516,South Chicago,Private room,25.0,155,1,0.43,5.0
1442826719672159032,Chicago Cozy Bedroom,41.94883759851234,-87.70567026,Irving Park,Private room,58.0,212,0,,
1443067800324204408,Cozy newly renovated apartment in Bridgeport,41.83971253,-87.64288137,Bridgeport,Entire home/apt,112.0,328,18,6.75,4.94
1443553474639916674,Room h8,41.74082,-87.55122,South Chicago,Private room,25.0,264,0,,
1443985021265445040,Chicago's Leafy Street Hideaway with Side of Sass,41.9202418,-87.6562056,Lincoln Park,Entire home/apt,149.0,179,0,,
1444265124067976770,Comfy apt near beach & food,41.98848,-87.66205,Edgewater,Entire home/apt,82.0,309,0,,
1444414413460064139,MTR~Patio~PetFriendly~FreeParking~KingBed,41.93613470193241,-87.68404674,North Center,Entire home/apt,125.0,354,0,,
1444554190873904891,Peaceful 1BR walkable to lake,41.98949,-87.66027,Edgewater,Entire home/apt,81.0,203,0,,
1444567775525001735,Tranquil top floor apt by beach,41.98809680673487,-87.66160169,Edgewater,Entire home/apt,38.0,103,0,,
1444580951773270756,"2Bdrm-2Bath Coach House, washer/dryer, pet ok",41.85702,-87.65091,Lower West Side,Entire home/apt,130.0,311,2,1.13,5.0
1444976170891969074,Chicago North Side Condo,41.97333,-87.80579,Norwood Park,Entire home/apt,84.0,363,0,,
1445048022510457173,Stylish Humboldt Park Retreat,41.9095991,-87.7230219,Humboldt Park,Entire home/apt,156.0,357,0,,
1445081314918113017,Your 2BR Home in the City,41.9036,-87.68275,West Town,Entire home/apt,122.0,164,20,7.06,4.95
1445147889844916318,Top Floor Awesome Skyline Views,41.889962387035865,-87.65393813,West Town,Entire home/apt,175.0,171,0,,
1445474390517324610,"Sophisticated 4BR Suite - Modern, and Luxurious",41.9083224,-87.6503284,Near North Side,Entire home/apt,253.0,171,2,1.18,4.5
1445474717083154969,"3BR City Escape  Bright, Sleek, Spacious",41.9083224,-87.6503284,Near North Side,Entire home/apt,244.0,166,0,,
1445475116332283489,Corporate-Friendly 4BR Stylish & Central,41.90832,-87.65033,Near North Side,Entire home/apt,352.0,167,0,,
1445475633766522718,Modern 4BR City Retreat with Stunning Views,41.9083224,-87.6503284,Near North Side,Entire home/apt,352.0,165,0,,
1445476003792902123,"4BR Modern Gem Sleek, Bright & Central",41.9083224,-87.6503284,Near North Side,Entire home/apt,271.0,163,2,0.95,5.0
1445476688223110533,Chic 4-Bedroom with Skyline Views & Amenities,41.9083224,-87.6503284,Near North Side,Entire home/apt,311.0,161,3,1.76,5.0
1445673922042258563,Accessible Private Room #1368 C,41.90357,-87.69165,West Town,Private room,31.0,114,0,,
1445676367364432547,Practical Private Room #1404 C,41.85545,-87.66204,Lower West Side,Private room,40.0,150,0,,
1445677003246047190,Simple Private Room #1664 C,41.95742,-87.71391,Irving Park,Private room,41.0,144,0,,
1445678281012237256,Classic Private Room #1862 D,41.85217225838871,-87.67730858,Lower West Side,Private room,35.0,124,0,,
1445681491734475428,Private Room 1 (King) in Stylish Retreat!,41.91067,-87.72351,Humboldt Park,Private room,90.0,365,0,,
1445695255866810101,Suite Dreams | Designer Style • Central • Sleeps 6,41.85936,-87.64502,Lower West Side,Entire home/apt,234.0,358,0,,
1445768313144591464,"2BR City Escape Bright, Sleek, Spacious",41.9083224,-87.6503284,Near North Side,Private room,208.0,174,3,1.48,5.0
1445768596587395348,"City Studio Escape  Bright, Sleek & Modern",41.9083224,-87.6503284,Near North Side,Private room,168.0,175,2,1.36,4.5
1445855565231253698,Built 2023 | Modern 4BR Home | Rooftop & Parking,41.81428,-87.60652,Kenwood,Entire home/apt,154.0,364,0,,
1446255257207425766,my intimate oasis.,41.7863187,-87.6592508,West Englewood,Entire home/apt,102.0,88,0,,
1446683813268891727,Near Orange Line and Downtown,41.83573,-87.66686,Mckinley Park,Private room,45.0,360,4,1.28,4.0
1446922924154643961,Charming Logan Square Walk Up w/ Free Parking,41.9273083,-87.717323,Logan Square,Entire home/apt,88.0,106,0,,
1447376795981157398,Comfortable Home Away From Home,41.8502345,-87.6350625,Armour Square,Entire home/apt,289.0,351,3,1.53,5.0
1447877259155320673,Bright Bowmanville Studio,41.97860188752705,-87.67971754,Lincoln Square,Entire home/apt,82.0,206,8,3.53,5.0
1448037806871443288,Spacious 4BR Near UIC & Illinois Medical District,41.87311,-87.68439,Near West Side,Entire home/apt,231.0,365,1,1.0,5.0
1448114782295920743,Luxe Loft vibe | King Suite |4BR 3Ba,41.7763,-87.58761,Woodlawn,Entire home/apt,399.0,350,10,3.8,5.0
1448686661291622425,Studio apartment in uptown/Lincoln square area,41.959355,-87.656607,Uptown,Entire home/apt,109.0,365,1,0.67,5.0
1449270081133683859,Great apartment amazing location  3 BDR free park,41.895,-87.67975,West Town,Entire home/apt,187.0,355,6,2.0,4.67
1449287850921382010,Prime Logan Square apartment,41.9284083208202,-87.70882067,Logan Square,Entire home/apt,191.0,344,2,1.58,5.0
1449424473450344795,4-Bd/4-Ba OHare/Downtown <25-min,41.95708532155905,-87.70689019,Irving Park,Entire home/apt,474.0,300,0,,
1449466347747274886,City Comfort! Modern 1BR Walk to Dining + Laundry,41.99805,-87.69162,West Ridge,Entire home/apt,83.0,358,4,1.58,2.5
1449544308566088951,Wrigleyville 4BR 3BA | New Build + Garage Parking,41.9477869,-87.6529051,Lake View,Entire home/apt,444.0,181,15,5.17,5.0
1450048852094006434,Room h1,41.73959,-87.54926,South Chicago,Private room,26.0,66,1,1.0,5.0
1450074511663412996,3bd/3ba sublet in Fulton Mkt,41.88405,-87.64913,Near West Side,Entire home/apt,324.0,364,0,,
1450252157641947745,Near O'hare • Personal Gym & Balcony • Safe Area,41.97317,-87.84537,Ohare,Entire home/apt,83.0,352,4,1.54,4.0
1450253657586191421,Game Room • Fire-pit • Playground • Gym • Billiard,41.92092,-87.74485,Belmont Cragin,Entire home/apt,299.0,345,9,3.8,5.0
1450412255375745282,"Queen Bed, Self Check, Near CTA",41.841524300778346,-87.65802583,Bridgeport,Private room,55.0,202,0,,
1450423622098740861,1 room in Bridgeport Near Chinatown Downtown,41.84098017823258,-87.65668726,Bridgeport,Private room,35.0,352,0,,
1450423690044734092,Large BR Near Downtown Chinatown,41.84128,-87.65796,Bridgeport,Private room,60.0,345,0,,
1450540041675463952,"Blueground | Rush & Division, gym, nr Lincoln Park",41.8982194,-87.6284907,Near North Side,Entire home/apt,170.0,279,0,,
1450762124130588988,< 2 Mi to UChicago: Pet-Friendly Getaway w/ Yard,41.77692,-87.61288,Woodlawn,Entire home/apt,99.0,349,2,1.4,4.5
1450771349793997008,Modern 2BR with Free Parking in Avondale,41.936,-87.71474,Avondale,Entire home/apt,155.0,342,8,4.21,5.0
1450818416844537076,"Beautiful Unit, River North - 1",41.898612,-87.637488,Near North Side,Entire home/apt,208.0,334,9,4.74,4.89
1450854643400741483,Private Room with Private Bath,41.96691,-87.66006,Uptown,Private room,76.0,330,1,1.0,5.0
1450904260625556721,Live Like a Local - Lincoln Park basement walkout,41.926048237794944,-87.66881488,Lincoln Park,Entire home/apt,184.0,352,17,6.0,5.0
1450979717779421240,5 Mins to Downtown CHI Sleeps 12 - Free Parking,41.8592891,-87.6591182,Lower West Side,Entire home/apt,123.0,343,7,5.53,4.86
1450982862978993134,Modern Oasis | 4 Beds | Sleeps 7 | Mins to Loop,41.9393935,-87.7207251,Avondale,Entire home/apt,102.0,351,7,2.39,4.29
1451008647158114288,3BR Complete and Spacious Apt,41.90291,-87.68181,West Town,Entire home/apt,171.0,166,16,6.08,4.75
1451122250650871480,"BR Near Chinatown, Downtown",41.84052035267484,-87.65229668,Bridgeport,Private room,55.0,48,0,,
1451131325316883560,5 min to CTA 10 min to Downtown,41.84173531170535,-87.65418962,Bridgeport,Private room,55.0,48,0,,
1451152226957994164,Spacious 3BR Family Oasis |Sleeps 8 | Free Parking,41.86202,-87.69589,North Lawndale,Entire home/apt,216.0,365,4,1.41,4.5
1451477617898167866,King-Size Comfort by UChicago Campus!,41.78442,-87.60953,Woodlawn,Private room,45.0,205,3,1.88,5.0
1451523454197938208,West Loop Gem with Parking!,41.89119,-87.65404,West Town,Entire home/apt,175.0,83,0,,
1451528092142911508,Charming Walkable 1BR -Logan Sq,41.922119552501165,-87.69721797,Logan Square,Entire home/apt,116.0,251,5,2.21,4.8
1451596966007210134,1BR/1.5BA Coach House w/Garage,41.91926702326978,-87.64908336,Lincoln Park,Entire home/apt,209.0,220,15,6.82,4.8
1451632553884396128,Unbeatable Location / Close to River / 2 Levels,41.89008,-87.62946,Near North Side,Entire home/apt,159.0,251,3,1.34,5.0
1451634045962567571,Roomy & Well-Appointed 2BR Home,41.99656,-87.70173,West Ridge,Entire home/apt,101.0,238,8,3.75,4.5
1451721221112826194,Spacious studio for up to 3 ppl. 13 min to Wrigley,41.95501,-87.64983,Uptown,Entire home/apt,206.0,168,8,2.7,4.38
1451806585677154877,"Luxury 1BR Condo – Views, Comfort, & Style",41.8951515,-87.6266278,Near North Side,Entire home/apt,104.0,339,1,1.0,5.0
1451817394741417806,2BR Near O’Hare & Blue Line,41.97504,-87.76353,Jefferson Park,Entire home/apt,122.0,349,5,2.05,5.0
1451830834989410781,2nd floor walk up,41.85798911,-87.72026114,North Lawndale,Entire home/apt,138.0,365,1,1.0,5.0
1452189834278253195,Practical Private Room #1422 A,41.90084424662416,-87.67782175,West Town,Private room,38.0,145,0,,
1452192192147980597,The Conservatory - Walk to Lincoln Park & Zoo,41.9196,-87.63914,Lincoln Park,Entire home/apt,116.0,334,9,3.65,4.67
